genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
crossover thrash,0.00897151414411144,0.29505026249443683,0.10628994046595827,0.9124566033914617,0.2183056571647252,0.2035734786425546,0.7790503420558802,0.07959796500319131,0.49230452275704883,0.39942765778415795
crunk,0.08383222900167976,0.7840519758482456,0.14169996648966082,0.7112599777507098,0.007391704082945665,0.20563881787181862,0.8389908130129136,0.1887086293590986,0.4963257401989026,0.5829476738379528
crust punk,0.02665615154125086,0.30059497540366603,0.07097072100427737,0.9248185575798418,0.1475090325043789,0.26959230348434005,0.7901512809136448,0.1087352260554788,0.48245097540998005,0.4024165516044118
cuarteto,0.22694725340059355,0.6758338142609811,0.15161336962525113,0.7920084280231768,6.532258064516128e-07,0.16297524314765682,0.8326048195899216,0.03176983090975983,0.43984733895716344,0.7590025783305715
cuatro venezolano,0.5724132505175318,0.662295939065991,0.11513274757605214,0.6070685027717159,8.673765120967742e-06,0.12546280946065416,0.7956250330500847,0.08974357447264125,0.5425010159389332,0.9105873927582839
cuban alternative,0.3023069393240572,0.757283911113143,0.14527824331475364,0.7817743998795995,0.0001441532258064516,0.15898541114058357,0.7960619098457773,0.3206531747374183,0.5704263360653381,0.823610397756844
cuban rumba,0.7174177041038252,0.5843190957136405,0.12388140395888333,0.5189446048193991,0.2643488338376001,0.1637978741153826,0.7144646602211976,0.06894468175599563,0.4322471797451063,0.7730998320563932
cubaton,0.34492337819479296,0.6573747635835873,0.12154080610028088,0.6836564911664618,4.27179939516129e-05,0.15931697612732096,0.8590850004732761,0.07860821328261611,0.31056589956036096,0.7430215436312158
cumbia,0.315091143092918,0.699047157656232,0.11566798818060152,0.6306426108271548,0.01852273267128367,0.15519020787549756,0.8035949256133662,0.04784586759723385,0.48563595631837575,0.7996142226879018
cumbia andina mexicana,0.40815289253384507,0.7142932649178046,0.12299074608422246,0.6205522250371374,0.0011720252016128023,0.1294693732193731,0.8196870508452192,0.03573673244757123,0.5277909291710825,0.8816662778233091
cumbia chilena,0.17218602888571766,0.8120668079927319,0.13114889201281757,0.7767577194170617,4.6219758064516134e-05,0.11341364574123187,0.8742728610868951,0.02680122321967413,0.3366560795553389,0.905652073218777
cumbia ecuatoriana,0.9448865081173589,0.5380196773553689,0.09502072033787531,0.2578537924312625,0.5389331048387096,0.2148620058102817,0.6392369563611907,0.0482326537601828,0.5680049044114037,0.6430820859926171
cumbia funk,0.1740267310652723,0.6694455713706153,0.20634136406992737,0.7586976697519251,0.30075097446236554,0.1898762157382847,0.7555224111553872,0.03146496381993729,0.4783695174040099,0.8581362695137409
cumbia lagunera,0.3671247994354601,0.7751334693263398,0.13845511692706003,0.5820487737110508,0.008606214442031957,0.21799278491917748,0.7618102559961776,0.15969684512303453,0.5014638219900408,0.8134695733523906
cumbia paraguaya,0.20331062937636987,0.8148523790205077,0.11915938136297935,0.8289311962274563,9.475806451612903e-06,0.15469348659003823,0.8828636597563954,0.04596429743709757,0.42474570727115285,0.8523249841685205
cumbia peruana,0.5836934081469666,0.6002891279877035,0.17700555325827924,0.5415757393332831,0.0025402016129032257,0.11573828470380194,0.8046447046655855,0.021948755373330422,0.35844429455658505,0.6234287096297272
cumbia pop,0.07668370634794863,0.6421841162454504,0.14563784394943532,0.8207707293417278,0.0004201075268816532,0.29398762157382846,0.8619593829939447,0.15145193988584993,0.6082388302811222,0.7376033746475841
cumbia ranchera,0.7042158934017373,0.6697426989469115,0.1019362253128278,0.4791347898428943,0.11942677620967741,0.15031682876510455,0.7483918703963757,0.03757682309685791,0.3888081024671127,0.7412268819804863
cumbia salvadorena,0.29390963023684225,0.7649763726436926,0.15053733467435101,0.6182460527407477,0.024285833746898185,0.08425406379650409,0.7930540015634188,0.030615691212574205,0.48614299766024566,0.9213662095187932
cumbia santafesina,0.1475875543043957,0.8915484346519323,0.13233200082123617,0.6814407906288409,0.009385080645161291,0.0003315649867373985,0.7621656063998145,0.019705804641063817,0.49941439184925346,1.0
cumbia sonidera,0.28730248704505074,0.7084438809765009,0.12233032110422916,0.645013052860216,0.007243206268267036,0.13757146073571574,0.8043465211640969,0.04496215640412259,0.5201347194298921,0.8318224366305245
cumbia villera,0.199417265372342,0.84272872315773,0.11931605974277208,0.7400802111465066,4.166666666666667e-05,0.10333366080492506,0.8735199063380845,0.05230561355807788,0.4449597046268814,0.8844579737244442
cyberpunk,0.08424255550830037,0.4376170587266843,0.15993328696111167,0.8021938762150509,0.45175330415391635,0.37840118038300197,0.7635737723542181,0.03323071932673004,0.49947579414000987,0.3896428800427964
cymraeg,0.061041084552969214,0.5661937386077288,0.12710219721977695,0.7065241929415307,0.0,0.04984526967285588,0.8521822359367516,0.038868878858487256,0.7787560860366365,0.67490986098209
cypriot pop,0.9509146085452082,0.3674896719597278,0.10289184179554937,0.5880190522375789,0.33482437275985655,0.21478043029767163,0.77695790638629,0.016874895949853537,0.3727376586382893,0.7652696507616915
czech contemporary classical,0.5903600967681901,0.3790033655412008,0.07101627146398563,0.15468934206235732,0.4788306451612903,0.07338638373121131,0.427778106014159,0.034295872511147574,0.4964491535657463,0.7108030939966858
czech folk,0.649597239637496,0.32403476392642677,0.08544924880439504,0.5092014280817051,1.9623655913978495e-06,0.08911730032419685,0.7965465874104644,0.028670348829896337,0.6857098874783653,0.49373449433698785
czech hip hop,0.036141404160447435,0.9383460279185644,0.1350664941024257,0.5510070986028546,0.012600806451612904,0.05338196286472148,0.7911929012830948,0.14970984222972053,0.3664254858190816,0.43186139742611335
czech rock,0.3865441645229515,0.39348833488563456,0.12517696027786535,0.6593673965936739,0.0,0.07924403183023872,0.8925216383848396,0.03560244575324462,0.6134222911761925,0.5190306776044173
czsk hip hop,0.036141404160447435,0.9383460279185644,0.1350664941024257,0.5510070986028546,0.012600806451612904,0.05338196286472148,0.7911929012830948,0.14970984222972053,0.3664254858190816,0.43186139742611335
d-beat,1.1635812183428448e-05,0.19758126724911299,0.04957083547812586,0.9434658701721684,0.15174900744416875,0.14601611915935522,0.8234073701591447,0.1263255313839835,0.5814461042610457,0.35602017935966873
dabke,0.9150187707033551,0.40191647286710974,0.14068446556081543,0.26806374785906717,0.10746472885649294,0.312518420277041,0.6879651311262032,0.024622205237928994,0.36133373915342365,0.4186873976163606
dakke dak,0.002393635727367958,0.7147575267557671,0.12721889702367994,0.8386301117883629,0.15149630376344084,0.16158267020335984,0.861359983583671,0.03364258589009905,0.5855339639931483,0.5443268608718467
dallas indie,0.13207545502760293,0.4252438446022777,0.09844144830033451,0.7153033837509719,0.0010090171370967743,0.17448607427055704,0.8287442960884412,0.023434982436215824,0.505254924789273,0.6685003550866268
dance pop,0.17792867530344347,0.6567012703849958,0.12398495567680881,0.6824467601376127,0.024022555259091128,0.17267527803245533,0.8321528270002959,0.06834612408445213,0.4767298403893743,0.5562260259274759
dance rock,0.17424959157467698,0.5807767066666085,0.13471683942019969,0.6792911654527878,0.1348654547931747,0.18839059407304973,0.734073007881409,0.037090596249208074,0.5007493038378527,0.6445329848748289
dance-punk,0.11315617319886023,0.5499535850235538,0.13002794300613038,0.773422079672662,0.1689985540017134,0.1933200688871555,0.836532897697219,0.05888907753007316,0.5249537966486265,0.5503643669105355
dancehall,0.10583665563271825,0.7341553169774129,0.12002087878418125,0.686075587067208,0.0040508044280537295,0.1448041266729371,0.8383222388861316,0.198157827023182,0.4758621910204974,0.7414745219017398
dangdut,0.04106109907671182,0.3455765132078923,0.16420653841117247,0.5128803270875661,0.001159274193548387,0.2882404951370468,0.8573313792386571,0.008382169876222699,0.5176874551658174,0.1693280359479275
danish classical,0.9969879418880014,0.47928392254112656,0.01004692364858529,0.07382045300624576,0.9274193548387097,0.08477011494252873,0.4261106373283088,0.0952692904756767,0.6896480643506553,0.26367596272915056
danish electronic,0.18138597790524755,0.6199220978839457,0.12232498157146338,0.7370960825697827,0.3208518650393626,0.245130468190813,0.8141452107274689,0.04814127140545277,0.5245767777717629,0.3409660578205799
danish electropop,0.9497990314666899,0.5372237999188615,0.1343836453383489,0.15769935033988008,0.935483870967742,0.2661361626878868,0.42531025235910064,0.01524167939723222,0.5173566947310623,0.19804262235960407
danish hip hop,0.009951558876619493,0.9238610585741307,0.12432308950028113,0.6036822434595028,0.043750000000000004,0.03680371352785145,0.8178057015092639,0.16821962982609545,0.5120064996285306,0.4513462953483226
danish jazz,0.9373603470412141,0.4921904016364872,0.171120571483415,0.3315161801880139,0.5932841901881719,0.6198975832596524,0.5335808468743384,0.05850074671601489,0.5071946767736024,0.6534024078662014
danish metal,0.002979390982164379,0.3463065649480885,0.15852304947637938,0.8641012616951362,0.3807399322706653,0.29499624686855286,0.7574882177802809,0.04807806527676451,0.4880584347042896,0.41008360559490037
danish pop,0.04265103546583105,0.7605868024746485,0.11964145040122605,0.7096775349465545,0.03378485023041472,0.12485000631552355,0.8635334099107708,0.08373567072549848,0.5458018848766296,0.5170528872138173
danish pop rock,0.40354077815494355,0.5093680896411044,0.20258242060120085,0.5282887027939326,0.307294143625192,0.3971095953854574,0.7440375220734171,0.011915620925782678,0.47135336184939897,0.4701719298069981
danish post-punk,0.00017140618696013377,0.5517087692632953,0.15949723658995327,0.9764216018260716,0.9183467741935484,0.2031388152077807,0.8564242762735546,0.020467972365620438,0.4261712654022323,0.035702657039303975
danish rock,0.0012052384486432848,0.43385590169648414,0.1399442683562595,0.8941062365699282,0.21990711588541664,0.27762350795755963,0.8016779443797207,0.037231125593219734,0.4546548042082727,0.43509819790332244
danish singer-songwriter,0.00017140618696013377,0.5517087692632953,0.15949723658995327,0.9764216018260716,0.9183467741935484,0.2031388152077807,0.8564242762735546,0.020467972365620438,0.4261712654022323,0.035702657039303975
dansband,0.4745213618775773,0.45198532646892464,0.09001427662025803,0.6114580981764366,0.19657347782258067,0.24673961096374888,0.7722304473876063,0.030947778578273872,0.6119614325893569,0.7466963270112817
danseband,0.6937740919468087,0.344462284796782,0.11292472015800123,0.5038503022549978,0.0002620967741935484,0.08090185676392572,0.73140414408325,0.05944740742151584,0.965862041444476,0.805151020777909
dansktop,0.9599581222040887,0.5577229963010425,0.11018648817093755,0.3370565316812906,0.2626471165228259,0.18251521450251026,0.6686660540831274,0.14977065009746915,0.34570505149147274,0.6469449243827484
danspunk,0.26243063665243127,0.5138250032855455,0.10484713151882007,0.6252539694484159,0.2620967741935484,0.1290156203949307,0.8358410428154196,0.02629311140330312,0.6642655859584026,0.6506391986579351
dark cabaret,0.40225706767387753,0.5434316439236188,0.1402276941529179,0.6574323912724093,0.14714916690668206,0.2577838827838827,0.7966660099296796,0.06834454902246234,0.5601060302195113,0.556872400411234
dark disco,0.09642272717524614,0.6269191870132396,0.14633380853218086,0.7712393709082699,0.02245967741935484,0.10952696728558797,0.8293312450658604,0.019052518020015292,0.4236006185145735,0.6015851135379874
dark jazz,0.6155609829719118,0.34176585204189514,0.1508194804813898,0.1597762560513708,0.7190735887096774,0.0927608311229001,0.4573309870272192,0.021077706545265727,0.2866559337410222,0.14587437197524725
dark post-punk,0.07047256734532811,0.4823722954565512,0.14839640584799815,0.7152792293635598,0.3916376941457586,0.20505135163899524,0.6967048124214215,0.048332663070071655,0.5637756603522058,0.5025962297102342
dark techno,0.02856161012257149,0.8015744904547768,0.20503835395856065,0.7173100559359873,0.8762600806451613,0.0906553934571176,0.8308386367578691,0.07346584949818212,0.5149224139875568,0.34571763819108353
dark trap,0.19634604025460808,0.7053245598851409,0.09247013881438998,0.6583705969616743,0.04462980830303014,0.18461599861565603,0.813215459759467,0.16562205978697528,0.4961582969312771,0.40349141588673737
dark wave,0.0900755941753262,0.4851574407062745,0.1459411181362969,0.6908603381375348,0.33385960031738326,0.20310234013538606,0.7069918457192206,0.03360289165475919,0.5389908601842787,0.47778839728528816
darksynth,0.021854208515867404,0.5383380283299718,0.14609725906241108,0.7802693957408382,0.8150201612903226,0.15826702033598583,0.8236418419097397,0.015568322707756486,0.37994024112688635,0.13748561065926468
dayton indie,0.05478272230587596,0.45695579050134355,0.10943419943870851,0.7616387772551756,0.1578854013562131,0.18260671572831277,0.8223582337094351,0.05112823618956705,0.5744373535319858,0.44130081651450603
dc hardcore,0.022035812904194704,0.36665727067788023,0.06323246489100784,0.8259860495985613,0.3384452020323377,0.2444125155085746,0.7393920904620301,0.09301251417007159,0.5226915426907334,0.4920253392737505
dc indie,0.6435731234134987,0.5962779057077066,0.17384821424514232,0.4877969247748764,0.04183467741935484,0.15119363395225463,0.7452508040505501,0.13337767670350736,0.5488601754378343,0.19599158047305573
death 'n' roll,0.00011421222351013366,0.16089315406636237,0.13487843185206516,0.9450673489352095,0.532258064516129,0.27663572060123787,0.8148242674989638,0.06543586811446055,0.5923014965726792,0.285724663009545
death metal,0.026032229825854146,0.2803959549519674,0.15423534516207899,0.9025695948019282,0.37712244911195725,0.19331524539679817,0.8039743358688869,0.07986244378498933,0.4996094071761782,0.2883270188364612
deathcore,0.07299980901621585,0.38641022885643295,0.1238235559115139,0.9026050285520282,0.18123999606029376,0.18747325174658952,0.856314500837972,0.12531496344462456,0.4958730847815066,0.27784053603564074
deathgrass,0.35417153448724875,0.2690513059328378,0.08907243691084674,0.9011713948880026,0.11167009408602147,0.3141762452107279,0.8410124190331364,0.08806862016367507,0.3508766505511097,0.43463714077924204
deathgrind,6.960866296828772e-05,0.21493323200521122,0.134595873742792,0.9132950393391358,0.7584005376344086,0.16230566607721772,0.7245608525965208,0.07512174961403426,0.41379966457945877,0.24928021248793933
deathrash,0.0011866414580159461,0.2552002087511691,0.1534497402976105,0.9122824130976236,0.41680433086917573,0.17378221501784713,0.767780455178248,0.06535763502527331,0.5255540515850317,0.2358000245555293
deathrock,0.023695331128533538,0.39779049458408805,0.14183633062493403,0.7957792995041847,0.2524495397905466,0.20912387022300816,0.7291999357548545,0.034246724790814045,0.6122371065823102,0.4709408670380761
deathstep,0.0015135290806981773,0.4082518613328459,0.15128430716049346,0.9370406601951488,0.013406628024193448,0.14483863837312114,0.9161396648512219,0.06306770411315975,0.5178513846795337,0.21393819698035357
deep acoustic pop,0.003581055969742551,0.4001737053522963,0.11363483330104297,0.7336142674392355,2.338709677419355e-05,0.24403183023872677,0.7943144026630063,0.007511121048157995,0.5397671648893885,0.742594243238185
deep adult standards,0.8070711063571862,0.49663446191958915,0.08410597282046725,0.32433277527888793,0.024634808711416635,0.22529266371057358,0.7089483855777335,0.036268017090982416,0.4254272350884728,0.5644751317778428
deep big room,0.053957884073710105,0.6537361003747019,0.11258425716006164,0.8292195359092792,0.13412756470814133,0.17361330400123495,0.8747831086221858,0.05488089937495689,0.5001833343313609,0.4350518256368597
deep ccm,0.2174147055388809,0.456733670882748,0.20938693123102095,0.5819733697250122,0.02660474396304516,0.2556253538632167,0.7925087644292982,0.040575983110335015,0.4962781873030277,0.31560596904850563
deep christian rock,0.469498003879612,0.510410132296245,0.1436784438780591,0.3976516892211576,0.030509877618241633,0.20030191061480968,0.6797890552723336,0.011649575934300903,0.4239209362709579,0.3577208755032662
deep classic garage rock,0.03393256154498179,0.5684221954299495,0.07197858011245319,0.6498357037148518,0.0004561491935483871,0.22137488947833775,0.7644066843135972,0.006367869461323074,0.30665069216270663,0.7323390338054434
deep comedy,0.9113952905387077,0.6758059585507032,0.10970597432769555,0.38658539644317336,0.2375860635080644,0.6065428824049512,0.7206589758716313,0.6992327716350394,0.3510610833432378,0.7269550488532541
deep contemporary country,0.4187982868056032,0.6078658811832538,0.10342543357591749,0.5088084547788061,1.0194808467741934e-05,0.1650862068965517,0.7122222513087038,0.009501830557297496,0.49084711630762906,0.604422388147713
deep cumbia sonidera,0.29253113738500397,0.8083465231311916,0.10456125142397862,0.5819655911461165,0.0035577464157705643,0.06993565183220346,0.8147421539299006,0.04992212554961656,0.5092906211854552,0.9628875365306229
deep dance pop,0.1140031063556113,0.714943231490952,0.12779341119103615,0.9423081746808136,0.0,0.2948717948717948,0.9066350933418758,0.13773292084383087,0.5264380996502183,0.59235542504852
deep delta blues,0.9775350665813437,0.44641418441337316,0.054616476421889014,0.07003787593749217,0.1133103125,0.17523209549071617,0.6168573827087706,0.02130499584883886,0.4245279808300001,0.3561651328006891
deep disco,0.09191977042825052,0.7733931811585655,0.23175847699009522,0.6706099061430539,0.16352070177244657,0.14765738050175065,0.703153202569196,0.05899132941278941,0.4622763652956189,0.8340417410916466
deep disco house,0.3016543267331242,0.7892251255649712,0.12217818841420873,0.5097030961279588,0.014455645161290323,0.1309313292071912,0.7032261465839628,0.030575768141287873,0.5038225967077745,0.5875696606465739
deep dnb,0.0007075525308958848,0.46591318160780315,0.1997245884627889,0.9874582988436551,0.11088709677419355,0.058244916003536686,0.9257909736049227,0.08655880219502968,0.5934838200565629,0.3272582612121487
deep east coast hip hop,0.22175446521550785,0.7338628299116047,0.13610722501911607,0.7616675445857476,0.0012681451612903225,0.14283819628647212,0.831355151857998,0.24347824857088568,0.4515235304729007,0.7831228309163798
deep euro house,0.2751146476332439,0.7052048751778482,0.11710868696816391,0.6781364704308491,0.08283570470430102,0.22251694665487765,0.8037781545389229,0.04652757567924615,0.4938557209592486,0.5925605292371748
deep free jazz,0.2761020337496694,0.48039815095223687,0.09203029155122339,0.38746331552411767,1.2499999999999999e-06,0.2583996463306808,0.5967793922624484,0.010124267532352103,0.283509067359132,0.46672910949743496
deep freestyle,0.024857063116968198,0.7301710197761261,0.1485410355754705,0.7208217322597636,0.0745171370967742,0.15529214559386967,0.7358974163687211,0.05056452406031427,0.4798714792612463,0.801390777319237
deep funk,0.035075135588799926,0.6122485129336208,0.1330338520312582,0.7801021730587537,0.00064375,0.059165929855585,0.7879113229093415,0.03211825044098582,0.5242736497876972,0.7863498034845494
deep g funk,0.027526917960131434,0.8644355433149155,0.12386207363778283,0.5193462707948372,0.01378178763440857,0.14146772767462423,0.7606923051787167,0.12741341181134208,0.44224248293967544,0.5951471209496553
deep gothic post-punk,0.0030690060907027886,0.5138250032855455,0.27732025028699897,0.8199011713948879,0.7127016129032259,0.08819628647214853,0.8034921503099258,0.010342029739368278,0.6165267970111755,0.43493796025593584
deep groove house,0.10826574408828858,0.6929407110620351,0.14035625600614282,0.7509981191663965,0.13093097820601068,0.17293523114490342,0.8283211430295694,0.03949577589761515,0.48879991888947716,0.5375128540169724
deep house,0.1247118025636684,0.7585030506408837,0.1637324117595913,0.672201846029824,0.28544774696707853,0.1437723315956074,0.7699883704363079,0.04845859383363127,0.48150345996311045,0.6158130845573426
deep idm,0.35487404684090396,0.6079773040243647,0.22493567052402552,0.4857902525898611,0.9124663978494625,0.14695697023283222,0.620968804665182,0.028125943312355895,0.3871840880751801,0.4102399975387497
deep indian pop,0.6152896795480799,0.6402091229785976,0.14148888361241813,0.42554544279898715,0.11403380671275896,0.17448344099649868,0.6826631899602282,0.0791931135565397,0.3765238197595834,0.6314216335862872
deep indie singer-songwriter,0.003751739262755805,0.41911558834117113,0.18555516678570738,0.922241452830662,0.00041633064516129035,0.2550839964633068,0.9160262769805839,0.04376852851635121,0.6521560789304206,0.09015781912716206
deep latin alternative,0.4748978691415771,0.5595083681410672,0.13220807182594094,0.21488950761281259,0.0,0.2020335985853227,0.4506290968850498,0.012519651809530033,0.4182562262266868,0.7036244473937667
deep latin christian,0.499496343722899,0.49994357433046316,0.13053645040919293,0.4306067675019439,0.0023983014112903224,0.24515546713822567,0.7296788698162904,0.012751024154484716,0.28091835240415974,0.39981386794879575
deep melodic euro house,0.574295786837531,0.6089058277002898,0.13650964725263878,0.5376292840360867,0.026451612903225806,0.17256115531977595,0.6677379663659083,0.04090132612397149,0.5303221169191565,0.5956029080355548
deep melodic metalcore,0.0025469160179563645,0.523853058985538,0.1319800424745977,0.9071914114430482,3.941532258064516e-05,0.08598585322723254,0.9217090102619615,0.03963104658304387,0.4191498596819903,0.26572700461569887
deep minimal techno,0.003781859843875791,0.8358370140964182,0.2286824571484517,0.7275942508841898,0.8689516129032258,0.09261715296198055,0.8108023330286931,0.07643285956877752,0.5119716827406616,0.717981740599605
deep motown,0.5682493590719633,0.5441567766991033,0.0752555381458267,0.5067488287444643,0.0870300336021505,0.256066411238825,0.7424642786021961,0.013886714553575957,0.47198964508061286,0.8272566944440409
deep new americana,0.4033766388336234,0.5365655486661101,0.12766776810152966,0.553602584108779,0.04622215899020423,0.16016462910277907,0.774153848084665,0.028247362738683914,0.4392996499450096,0.48631294062934016
deep new wave,0.017265839991922865,0.6726025518687611,0.146003723653212,0.710136202874558,0.03745389717741935,0.20937223695844384,0.7552449443660618,0.028285635597501132,0.5478371392159511,0.7655659123675261
deep norteno,0.3011618791370354,0.6806438616716945,0.10666591492911824,0.7041313159907486,0.04119613596603508,0.12678530494622448,0.8184511618746437,0.0263760684345473,0.419938075337913,0.8108754895353387
deep northern soul,0.9698794188800139,0.18289916518579052,0.08484240982409934,0.20184613841021393,4.4858870967741935e-06,0.1335101679929266,0.5542789503974984,0.012410770706021942,0.7636629651454387,0.2195785621683615
deep pop edm,0.23039405190009052,0.5964450399693733,0.10748519771425362,0.5792008428023177,0.006200889616935484,0.14372789566755081,0.8330517011977294,0.03303285171045375,0.5602377541119489,0.2784024434745675
deep pop r&b,0.22998218640695847,0.6660786745444816,0.12822615630131315,0.5836053559818343,0.01198549540314748,0.16571131403484218,0.8075027062066392,0.1346403340265353,0.4550697476918305,0.4590779673522829
deep psychobilly,6.257048717991763e-05,0.5327668862744203,0.30564236322679716,0.9714049213635336,0.8306451612903226,0.09040671971706454,0.8700575002490657,0.016112728225296923,0.59324010184148,0.19086397575668493
deep punk rock,6.18676736204513e-05,0.5795644795410523,0.06100652651398891,0.7446509644568189,0.6633064516129031,0.03536693191865606,0.6747102087643432,0.014588392776183698,0.4974936602018154,0.9805151020777909
deep r&b,0.15561970926972532,0.4079733042300683,0.09403794127500631,0.9533448716983971,0.0,0.1213527851458886,0.9159462384836632,0.09091404633535319,0.7669299497904769,0.6902926751312025
deep ragga,0.21866515339082193,0.7198644069733557,0.12218740391199778,0.5309793953785225,0.012616904681899596,0.14281056587091068,0.739485290212635,0.2044921596697759,0.41749804013655123,0.7171812645299938
deep regional mexican,0.37379224541273115,0.7017613519705382,0.11117711466533291,0.6595069222845541,0.021406466065594355,0.17591953567064122,0.8256920544192502,0.08475643798295247,0.4903096052870376,0.8294048285555276
deep smooth jazz,0.3282680116227119,0.6785716326425664,0.15019397543385035,0.5911405423031579,0.5319340437788018,0.11348995831754442,0.7559759626379385,0.013204047317295119,0.4174007255533348,0.6284684125509601
deep soft rock,0.3768426281436966,0.646390770651523,0.12849114766334535,0.5333101610473874,0.007913249367959476,0.1978912291412291,0.6799987206870775,0.027126397499436784,0.4006398987602555,0.6640450363219577
deep soul house,0.07504715477376271,0.7503199835437036,0.24611183104677456,0.5557729450422655,0.9180947580645161,0.11032824933687002,0.7055850589515456,0.026265891127426104,0.3963346432021872,0.4880086690703738
deep soundtrack,0.8980250992526694,0.18156394813980994,0.09524300617042471,0.1164348124179563,0.6014454435483872,0.10255857648099016,0.4693967904380313,0.02923290119802149,0.3739351016781085,0.18054723506734682
deep southern soul,0.5973882323628535,0.7283139724242755,0.08065360978312014,0.5801038452855745,0.00039062499999999997,0.0722811671087533,0.8185927467289853,0.005496820633258265,0.4038362318342888,0.9118051988784219
deep southern trap,0.0920796183377613,0.774328145411867,0.1425699105984404,0.6799828799338341,0.0022571678951841733,0.20018676174950695,0.8404493942865329,0.22798122218654868,0.4856870254347098,0.5621353195963971
deep talent show,0.3467765136389655,0.5951928988514177,0.10932161674382213,0.6245716332040201,0.00025671758956945565,0.11181496953519839,0.8159182667752185,0.027206189414867712,0.5156571380294515,0.5025744571886335
deep tech house,0.41183157357243927,0.26417229634912903,0.20562681621283832,0.4332036373884342,0.5675640417457303,0.1980353149217247,0.656579135138341,0.016567466951713024,0.5158128046935003,0.3103673280288096
deep tropical house,0.18706755917543866,0.6595890714736032,0.13320622398560727,0.6675849978957812,0.15066439328116996,0.17917239010989003,0.8054440150438626,0.028843716063160715,0.47616291654066617,0.4021752113112355
deep underground hip hop,0.24676054818590828,0.7032456473460936,0.11535112984196243,0.6344688682461779,0.003829834803294052,0.20451260425398352,0.8082809993618947,0.1556117110222585,0.5044789602455237,0.435429766360247
deep uplifting trance,0.02905286006698225,0.7351850476261222,0.12527930497314665,0.8869574669108118,0.21525826612903226,0.35934276451517827,0.8538363648731151,0.15424655487589078,0.5325687733224793,0.5561203517194996
delta blues,0.7805253503878574,0.5831968580914101,0.1048161431827226,0.3606135760762539,0.09547845843373418,0.169395253292411,0.6613133940838093,0.05997462677732845,0.46332032329541556,0.6137500499891548
dembow,0.14481980757259252,0.855224588449737,0.13390085928234374,0.764550463624886,0.006937547043010685,0.16209106984969054,0.8511506286431056,0.12102693019557322,0.3854151967442817,0.7723001665616933
denpa-kei,0.1820756196867797,0.5305384294521998,0.1486779254781904,0.817392831163619,0.0,0.22435897435897437,0.9380502033832935,0.013826225051627086,0.5352003497639088,0.6103020415558178
denton tx indie,0.31514834707487793,0.5937708917827086,0.14820095375754783,0.7358717736473775,0.00012270665322580647,0.10527188328912467,0.826810032412855,0.06532698701095258,0.47064258613653426,0.5772289911352261
denver indie,0.3723707577403802,0.5576513207892166,0.15422436766262895,0.6076955878295333,0.12157258064516129,0.24615016209843787,0.7932516692872245,0.013154791579993838,0.43654476371563683,0.49400796658852764
derby indie,0.03312934604844884,0.8414081561519694,0.14186585842929916,0.6041839115057566,0.6895161290322581,0.10145888594164457,0.760244682473715,0.015568322707756486,0.376475960783924,0.8102786254942798
desert blues,0.49727913427934456,0.4397752401305077,0.20395351051599495,0.44895945686072847,0.21195253696236552,0.12887286324786315,0.6764321480939312,0.021180236251069098,0.5998557941044713,0.4174186441416688
desi hip hop,0.4327974200848012,0.6832783731968919,0.14683524006070392,0.5464484454904266,0.08663501152144838,0.14147936558616633,0.7388922150670167,0.08132350781266096,0.39375784456343677,0.6310904543701217
desi pop,0.45198582637113205,0.6545427763784036,0.1615227807638818,0.5646741196893607,0.08455458610886209,0.1512101440401829,0.7525124566445943,0.0800103634770588,0.4115255836289119,0.6657891133110121
destroy techno,0.05973436728676054,0.6161637877671055,0.12071549062869594,0.7428811910714236,0.19374465165770605,0.18827825670498077,0.8436937086799835,0.041893353955934055,0.48436148768733006,0.35904086444578703
detroit hip hop,0.10447081148503905,0.7277676247007093,0.12382950347575111,0.7303559661503131,0.016550529955868247,0.2751933152216778,0.8611527922809235,0.2106296517274374,0.38954420653798827,0.5671999196500556
detroit house,0.10869686398164043,0.7268097640692767,0.1780541474697211,0.7183635588331202,0.4923891129032258,0.14318081343943412,0.6842641373467906,0.04143847290127813,0.47150865622227484,0.6561325725107402
detroit techno,0.04588792220118958,0.7855853127553443,0.19945250235361822,0.6095015927960469,0.8082661290322581,0.36660035366931915,0.6738191134986249,0.048080220215271474,0.4847622848710624,0.3302732927853747
detroit trap,0.11670579764334366,0.7412633522926843,0.117554405883767,0.6898839711559651,0.032302512129118444,0.18153269707529343,0.8032361293674134,0.25100439768963057,0.458721458280105,0.5378099129203388
detske pisnicky,0.8855417917440531,0.09598934911918822,0.024831033142331215,0.2811096897183133,2.0766129032258068e-06,0.07117595048629531,0.648911133256869,0.012410770706021942,0.8095516233567396,0.21752752028181316
detskie pesni,0.5179200991746238,0.5898710923438225,0.05678844824787122,0.29891890536032306,0.0002652016129032258,0.14790561450044207,0.5855406533198181,0.09276502509499068,0.47282879655397325,0.7272114290890725
devon indie,0.4257009199789333,0.5918209920632654,0.10541772126799193,0.4135500539293149,0.00030141129032258066,0.09814323607427056,0.8184593492341172,0.023081118849814543,0.3059137347028135,0.19701710141632992
